xSrcPort,xDstPort,xPkt,xMin_Pbyte0,xMin_Pbyte1,xMax_Pbyte0,xMax_Pbyte1,xIni_Pbyte0,xMax_ConsPkt0,Class
57020,21049,181,65,65,1237,1237,1233,69,
1863,35809,25,89,434,96,96,1129,8,
1863,29285,13,89,649,96,96,1129,5,
1863,30011,2,254,135,254,254,135,1,
1863,26423,2,89,350,89,89,350,1,
1863,5734,2,89,457,89,89,457,1,
1863,1024,2,89,649,89,89,649,1,
1863,1024,1,89,0,89,89,0,1,
1863,43906,2,89,634,89,89,634,1,
1863,2053,2,89,350,89,89,350,1,
1863,1863,3,89,71,89,89,71,1,
1863,1863,6,89,73,89,89,73,1,
1863,1024,3,89,71,89,89,71,1,
52218,60622,36,72,72,1245,1245,1245,18,
1863,9025,58,95,1129,96,96,1136,9,
1863,1863,87,95,1128,96,96,1129,13,
1863,5516,27,95,1128,96,96,1129,6,
1863,57408,74,94,1127,96,96,1129,9,
1863,7921,27,95,1128,96,96,1129,7,
1863,35809,20,95,1129,96,96,1129,6,
1863,27331,18,95,1128,96,96,1129,5,
1863,1863,62,94,1128,96,96,1132,12,
57020,21049,34,65,65,1237,1237,1233,18,
1863,43906,3,96,1132,96,96,1132,1,
1863,18717,4,87,0,87,87,0,4,
1863,8018,2,72,19,72,72,19,1,
1863,1024,3,95,1137,95,95,1137,1,
49581,9617,1,117,0,117,117,0,1,
1863,18888,2,250,572,250,250,572,1,
6881,18003,2,119,297,119,119,297,1,
4024,8000,4,55,655,55,55,655,2,
1863,9025,23,95,1129,95,96,1136,8,
1863,1863,50,95,1128,95,96,1129,11,
1863,29285,27,96,1129,96,96,1129,8,
1863,57408,53,96,1129,96,96,1129,9,
1863,5516,38,96,1129,96,96,1129,10,
1863,7921,31,96,1129,96,96,1129,10,
1863,1863,34,96,1129,96,96,1129,8,
1863,35809,79,96,1129,96,96,1129,12,
1863,27331,26,96,1129,96,96,1129,8,
1863,1863,33,96,1129,96,96,1129,12,
1863,1863,55,96,1129,96,96,1129,14,
1863,1024,3,96,1130,96,96,1130,1,
52218,60622,34,73,72,1245,1245,1245,17,
7000,4649,1,92,0,92,92,0,1,
57020,21049,377,65,65,1237,1237,1233,135,
1863,45021,2,87,0,87,87,0,2,
1863,8011,2,70,19,70,70,19,1,
1863,43602,2,87,0,87,87,0,2,
1863,8004,2,71,19,71,71,19,1,
4028,8000,2,47,55,47,47,55,1,
55761,42548,155,65,65,1237,1237,1217,90,
52218,60622,36,72,72,1245,1245,1245,18,
1863,1863,5,89,590,89,95,1139,2,
57020,21049,34,65,65,1237,1237,1233,18,
4024,8000,6,55,63,55,55,655,3,
1863,26423,2,89,330,89,89,330,1,
1863,5734,4,89,88,89,604,429,2,
1863,1024,2,89,605,89,89,605,1,
1863,43906,2,89,590,89,89,590,1,
1863,1024,2,89,427,89,89,427,1,
1863,1863,3,89,71,89,89,71,1,
1863,1863,6,89,73,89,89,73,1,
1863,1024,3,89,71,89,89,71,1,
1863,17349,1,89,0,89,89,0,1,
1863,18717,1,62,0,62,62,0,1,
52218,60622,34,72,73,1245,1245,1245,17,
1863,9025,50,96,1129,96,96,1129,10,
1863,1863,24,96,1129,96,96,1129,7,
1863,29285,40,96,1129,96,96,1129,10,
1863,35809,18,96,1129,96,96,1129,6,
1863,7921,41,96,1129,96,96,1129,8,
1863,57408,37,96,1129,96,96,1129,9,
1863,5516,46,96,1129,96,96,1129,12,
1863,1863,24,96,1129,96,96,1129,6,
1863,1863,32,96,1129,96,96,1129,8,
1863,27331,28,96,1129,96,96,1129,8,
1863,1863,83,96,1129,96,96,1129,14,
1863,1863,110,96,1129,96,96,1129,21,
4016,8000,2,47,55,47,47,55,1,
4024,8000,6,55,63,55,55,655,3,
57020,21049,308,65,65,1237,1237,1233,122,
60996,24018,331,72,72,1245,1245,1241,214,
1863,43906,3,96,1132,96,96,1132,1,
1863,1024,2,96,1130,96,96,1130,1,
4000,8000,2,47,55,47,47,55,1,
7000,28056,2,28,28,28,28,28,1,
7000,8706,4,77,38,77,77,38,2,
1863,45021,1,62,0,62,62,0,1,
1863,43602,4,87,0,87,87,0,4,
1863,8004,2,71,19,71,71,19,1,
1863,1863,81,95,1128,96,96,1136,17,
55761,42548,399,65,65,1237,1237,1217,200,
52218,60622,36,72,72,1245,1245,1245,18,
1863,9025,42,96,1129,96,96,1129,11,
1863,1863,37,95,1128,96,96,1129,8,
1863,29285,31,95,1128,96,96,1129,8,
1863,7921,33,95,1128,96,96,1129,8,
1863,35809,53,95,601,96,96,1129,9,
1863,1863,52,95,1128,96,96,1129,11,
1863,1863,95,95,1128,96,96,1136,15,
1863,27331,54,95,1128,96,96,1129,10,
57020,21049,27,65,65,1237,1237,1233,13,
1863,57408,54,95,1128,96,96,1129,11,
1863,1863,7,94,1127,94,96,1129,2,
60996,24018,32,72,73,1245,1245,1241,17,
6881,18003,2,119,297,119,119,297,1,
4024,8000,4,55,63,55,55,655,2,
1863,34204,15,44,87,44,1129,92,10,
1863,26423,2,89,320,89,89,320,1,
1863,9025,29,89,465,96,96,1129,11,
1863,1863,32,89,583,89,96,1129,10,
1863,29285,73,89,583,96,96,1129,14,
1863,1863,44,89,452,96,96,1129,9,
1863,7921,100,89,583,89,96,1129,11,
1863,5516,87,89,583,89,96,1129,11,
1863,1863,67,89,583,89,96,1129,14,
1863,35809,39,89,368,89,96,1129,9,
1863,57408,17,89,583,96,96,1129,6,
1863,1863,29,89,401,96,96,1129,8,
1863,27331,33,89,439,96,96,1129,11,
1863,1863,120,89,583,96,96,1129,20,
1863,5734,4,89,88,89,618,415,2,
1863,1024,2,89,583,89,89,583,1,
1863,43906,2,89,568,89,89,568,1,
1863,1024,1,89,0,89,89,0,1,
1863,1863,5,89,568,96,96,1132,2,
1863,1863,3,89,71,89,89,71,1,
1863,1863,6,89,73,89,89,73,1,
1863,1024,3,89,71,89,89,71,1,
1863,17349,1,89,0,89,89,0,1,
52218,60622,36,72,72,1245,1245,1245,18,
57020,21049,61,65,65,1237,1237,1233,32,
60996,24018,330,73,72,129,1245,1241,218,
4024,8000,17,47,55,55,55,655,9,
1863,18888,2,250,580,250,250,580,1,
52218,60622,363,73,72,1245,1245,1245,136,
1863,1863,11,95,1128,95,96,1129,5,
1863,57408,69,96,1129,96,96,1129,12,
1863,27331,105,96,1129,96,96,1129,20,
1863,1024,3,96,1130,96,96,1130,1,
49677,53,8,55,166,55,57,242,4,
12345,8000,4,75,37,75,75,37,2,
1863,43602,1,62,0,62,62,0,1,
1863,50750,4,87,0,87,87,0,4,
1863,8012,2,71,19,71,71,19,1,
1863,43906,2,96,1132,96,96,1132,1,
7000,8000,1,92,0,92,92,0,1,
4024,8000,14,47,55,55,55,655,7,
52218,60622,36,72,72,1245,1245,1245,18,
1863,9025,50,89,443,96,96,1129,15,
1863,29285,31,89,561,96,96,1129,9,
1863,1863,45,89,219,96,96,1129,10,
1863,5516,71,89,561,96,96,1129,10,
1863,1863,37,89,561,96,96,1129,9,
1863,1863,41,89,438,96,96,1132,10,
1863,1863,63,89,379,96,96,1129,13,
1863,57408,51,89,561,96,96,1129,13,
1863,35809,36,89,346,96,96,1129,10,
1863,27331,39,89,417,96,96,1129,11,
57020,21049,87,65,65,65,1237,1233,53,
55996,20000,2,28,64,28,28,64,1,
1863,7921,39,89,561,96,96,1129,10,
55761,42548,454,65,65,104,1237,1233,277,
55996,34070,5,112,0,112,112,0,5,
1863,1863,111,89,561,96,96,1129,17,
55996,34070,1,112,0,112,112,0,1,
1863,26423,2,89,310,89,89,310,1,
1863,1024,2,89,561,89,89,561,1,
1863,1024,1,89,0,89,89,0,1,
1863,1863,2,89,546,89,89,546,1,
1863,1863,1,89,0,89,89,0,1,
1863,1863,3,89,334,94,94,334,2,
1863,1024,3,89,561,96,96,561,2,
1863,17349,1,89,0,89,89,0,1,
57020,21049,376,65,65,1237,1237,1233,244,
52218,60622,34,72,73,1245,1245,1245,17,
1863,9025,34,95,1128,96,96,1129,9,
1863,29285,72,95,1128,96,96,1129,13,
1863,1863,27,95,1128,96,96,1136,8,
1863,1863,87,95,1128,96,96,1136,13,
1863,1863,3,96,1132,96,96,1132,1,
4024,8000,10,55,63,55,55,655,5,
55996,34070,3,112,0,112,112,0,3,
1863,1863,1,94,0,94,94,0,1,
1863,1024,1,96,0,96,96,0,1,
1863,8002,2,33,36,33,33,36,1,
1863,17349,1,62,0,62,62,0,1,
7000,8000,1,95,0,95,95,0,1,
1863,1024,3,95,1137,95,95,1137,1,
1863,1863,237,95,1128,95,96,1129,26,
52218,60622,48,72,72,1245,1245,1245,21,
1863,50750,4,87,0,87,87,0,4,
1863,8012,2,71,19,71,71,19,1,
1863,9025,36,95,1128,95,96,1129,10,
1863,29285,12,95,1128,95,96,1129,4,
57020,21049,570,65,65,1237,1237,1233,282,
55996,34070,3,112,0,112,112,0,3,
1863,1863,6,96,1129,96,96,1129,3,
1863,1863,6,94,1129,94,95,1130,2,
1863,1024,1,96,0,96,96,0,1,
3702,61004,1,1491,0,1491,1491,0,1,
1863,43906,1,96,0,96,96,0,1,
52218,60622,332,72,72,73,1245,1245,216,
3702,61004,1,1491,0,1491,1491,0,1,
1863,29285,19,89,517,89,96,1129,7,
1863,1863,39,89,517,96,96,1129,10,
1863,1863,9,89,517,96,96,1129,4,
1863,1863,89,89,335,96,96,1129,10,
1863,1863,175,89,517,96,96,1136,27,
7000,8000,1,95,0,95,95,0,1,
55761,42548,37,65,65,65,1237,1217,19,
1863,26423,2,89,290,89,89,290,1,
1863,9025,23,89,487,96,96,1129,7,
1863,5516,32,89,517,96,96,1129,8,
1863,7921,46,89,517,96,96,1129,9,
1863,35809,2,89,302,89,89,302,1,
1863,57408,31,89,381,96,96,1129,10,
1863,1863,53,89,467,96,96,1129,11,
1863,27331,2,89,377,89,89,377,1,
1863,5734,4,89,88,89,643,373,2,
1863,1024,2,89,517,89,89,517,1,
1863,43906,4,89,502,89,96,1132,2,
1863,1863,2,89,502,89,89,502,1,
1863,1863,1,89,0,89,89,0,1,
1863,1024,3,89,517,96,96,517,2,
55996,34070,3,112,0,112,112,0,3,
1863,9025,42,88,87,96,140,1136,14,
1863,29285,24,95,1128,95,96,1129,8,
1863,1863,45,95,1128,95,96,1129,10,
1863,5516,34,95,1128,95,96,1129,9,
1863,1863,5,95,1129,95,96,1129,3,
1863,1863,163,94,549,95,96,1129,17,
1863,7921,31,95,1128,95,96,1129,8,
1863,1863,68,94,1128,96,96,1136,12,
1863,57408,79,95,1128,96,96,1129,16,
1863,1863,181,95,1128,96,96,1132,23,
52218,60622,9,47,47,1245,1245,73,6,
1863,14272,2,44,0,44,44,0,2,
57020,21049,555,65,65,1237,1237,1233,267,
56001,20000,2,28,64,28,28,64,1,
55996,34070,4,112,0,112,112,0,4,
1863,1863,3,96,1132,96,96,1132,1,
59617,8000,4,274,178,274,282,266,2,
56001,2568,4,108,0,108,108,0,4,
56001,33408,36,53,65,108,1237,1233,18,
1863,1024,3,96,1130,96,96,1130,1,
1863,1024,1,96,0,96,96,0,1,
7000,20986,1,95,0,95,95,0,1,
1863,50750,1,62,0,62,62,0,1,
1863,9025,64,89,471,95,96,1136,14,
1863,29285,41,89,477,95,96,1129,9,
1863,5516,50,89,477,95,96,1129,10,
1863,1863,57,89,469,95,96,1136,10,
1863,7921,54,89,477,95,96,1129,10,
57020,21049,334,65,65,1237,1237,1217,127,
1863,1863,1,62,0,62,62,0,1,
55996,20000,2,28,64,28,28,64,1,
55761,42548,35,65,65,104,1237,1217,17,
56001,2568,3,108,0,108,108,0,3,
1863,1863,2,44,0,44,44,0,2,
55996,34070,3,112,0,112,112,0,3,
1863,1024,5,89,477,96,96,1129,2,
1863,35809,2,89,282,89,89,282,1,
1863,27331,2,89,349,89,89,349,1,
1863,5734,2,89,345,89,89,345,1,
1863,1024,2,89,477,89,89,477,1,
1863,43906,4,89,462,95,95,1139,2,
1863,1863,2,89,462,89,89,462,1,
56001,33408,209,65,65,1237,1237,1217,129,
57020,21049,271,65,65,65,1237,1233,103,
1863,9025,112,95,89,96,96,1129,18,
1863,29285,33,95,1128,95,96,1129,7,
1863,1863,55,95,1128,95,96,1129,10,
1863,1863,21,95,1128,95,96,1129,7,
1863,7921,79,95,1128,95,96,1129,13,
1863,1863,124,95,1128,95,96,1129,21,
1863,57408,82,95,1128,95,96,1129,16,
55996,34070,3,112,0,112,112,0,3,
56001,2568,3,108,0,108,108,0,3,
40262,8000,2,146,29,146,146,29,1,
1863,18888,2,250,1201,250,250,1201,1,
7000,28056,2,28,28,28,28,28,1,
12345,8000,2,77,37,77,77,37,1,
1863,1863,1,62,0,62,62,0,1,
40262,8000,2,76,37,76,76,37,1,
1863,9025,28,62,62,96,96,1129,9,
1863,29285,27,96,1129,96,96,1129,8,
1863,1863,27,96,1129,96,96,1129,7,
1863,7921,28,96,1129,96,96,1129,6,
1863,1863,10,96,1129,96,96,1129,4,
1863,1863,4,96,1129,96,96,1129,2,
1863,57408,37,96,1129,96,96,1129,8,
1863,1863,72,96,1129,96,96,1129,11,
1863,1024,3,96,1130,96,96,1130,1,
1863,1863,83,87,88,87,96,1129,13,
1863,1863,2,87,0,87,87,0,2,
1863,41478,4,87,0,87,87,0,4,
1863,8019,6,71,19,71,71,19,3,
1863,1863,13,87,46,87,89,98,5,
1863,1863,11,87,44,87,89,88,5,
1863,2146,6,87,71,87,87,71,2,
1863,1863,7,87,44,87,89,88,3,
1863,8014,4,72,19,72,72,19,2,
1863,1863,11,87,44,87,89,88,5,
1863,11195,4,87,0,87,87,0,4,
1863,8008,4,72,19,72,72,19,2,
1863,8663,176,87,44,87,96,1129,26,
1863,8007,2,72,19,72,72,19,1,
1863,1863,8,87,44,87,89,322,3,
1863,5516,26,96,1129,96,96,1129,9,
55996,34070,2,112,0,112,112,0,2,
56001,2568,3,108,0,108,108,0,3,
1863,1863,3,96,1132,96,96,1132,1,
64767,54703,1,337,0,337,337,0,1,
4028,8000,2,47,103,47,47,103,1,
56321,9023,2,52,52,52,52,52,1,
1863,1863,149,89,455,96,96,1129,24,
1863,9025,35,89,455,96,96,1129,10,
1863,29285,34,89,455,96,96,1129,8,
1863,1863,31,89,455,96,96,1129,8,
1863,5516,39,89,455,96,96,1129,8,
1863,7921,64,89,455,96,96,1129,10,
1863,1863,66,89,455,96,96,1129,13,
1863,57408,39,89,455,96,96,1129,8,
1863,1863,59,89,455,95,96,1129,11,
1863,8663,70,89,455,96,96,1129,13,
57020,21049,338,65,65,1237,1237,1233,125,
1863,1863,2,89,455,89,89,455,1,
1863,35809,2,89,272,89,89,272,1,
1863,27331,2,89,335,89,89,335,1,
1863,5734,1,89,0,89,89,0,1,
1863,1024,2,89,455,89,89,455,1,
1863,43906,4,89,440,96,96,1132,2,
1863,1863,2,89,440,89,89,440,1,
1863,1024,5,89,455,89,96,1129,2,
1863,1863,2,89,322,89,89,322,1,
1863,1863,1,89,0,89,89,0,1,
1863,1863,1,89,0,89,89,0,1,
1863,1863,1,89,0,89,89,0,1,
1863,2146,3,89,71,89,89,71,1,
1863,1863,2,89,98,89,89,98,1,
56321,9027,2,52,52,52,52,52,1,
56001,2568,3,108,0,108,108,0,3,
6881,5403,2,119,297,119,119,297,1,
56321,9027,2,52,52,52,52,52,1,
56285,9617,1,117,0,117,117,0,1,
56001,2568,3,108,0,108,108,0,3,
1863,9025,54,96,1129,96,96,1129,13,
1863,1863,58,95,1128,96,96,1129,13,
1863,8663,35,95,1128,96,96,1129,9,
1863,29285,65,94,1127,96,96,1129,12,
1863,1863,44,95,1128,96,96,1129,6,
1863,1863,34,96,1129,96,96,1129,11,
1863,5516,24,95,1128,96,96,1129,6,
1863,1863,99,95,1128,96,96,1129,15,
1863,1863,21,95,1128,96,96,1129,8,
56321,9026,2,52,52,52,52,52,1,
7000,45161,1,95,0,95,95,0,1,
1863,7921,30,95,1128,96,96,1129,9,
1863,57408,66,95,945,96,96,1129,13,
50249,443,12,36,36,1358,1358,1358,6,
56001,20000,2,28,64,28,28,64,1,
1863,18888,2,250,1197,250,250,1197,1,
56321,9025,2,52,52,52,52,52,1,
1863,1863,2,87,0,87,87,0,2,
1863,41478,4,87,0,87,87,0,4,
1863,8019,2,71,19,71,71,19,1,
1863,11195,4,87,0,87,87,0,4,
1863,8008,2,72,19,72,72,19,1,
1863,20576,19,87,88,87,95,1128,6,
1863,1863,6,87,71,87,87,71,2,
1863,5120,13,87,46,87,89,310,5,
1863,8004,4,71,19,71,71,19,2,
1863,1863,13,87,44,87,95,1128,6,
1863,1024,3,96,1130,96,96,1130,1,
1863,5734,1,61,0,61,61,0,1,
59245,16690,210,72,72,108,1245,1225,141,
56001,2568,3,108,0,108,108,0,3,
1863,9025,18,89,411,96,96,1129,6,
1863,29285,30,89,1128,95,96,1129,7,
1863,1863,58,89,411,95,96,1129,11,
1863,1863,82,89,411,95,96,1129,12,
1863,8663,37,89,411,95,96,1129,7,
1863,1863,106,89,265,96,96,1129,18,
1863,5516,22,89,411,95,96,1129,8,
1863,7921,72,89,411,95,96,1129,10,
1863,1863,92,89,411,95,96,1129,21,
1863,1863,26,89,411,95,96,1129,7,
1863,57408,22,89,411,95,96,1129,5,
1863,1024,5,89,411,95,95,1129,2,
1863,20576,55,89,411,95,96,1129,12,
1863,1863,119,89,411,96,96,1129,21,
56321,9023,2,52,52,52,52,52,1,
1863,1863,5,89,396,96,96,1132,2,
57020,21049,235,65,65,1237,1237,1233,92,
55996,20000,2,28,64,28,28,64,1,
56321,9026,2,52,52,52,52,52,1,
1863,35809,2,89,252,89,89,252,1,
1863,27331,2,89,307,89,89,307,1,
1863,5734,1,89,0,89,89,0,1,
1863,1024,2,89,411,89,89,411,1,
1863,43906,2,89,396,89,89,396,1,
1863,1863,2,89,294,89,89,294,1,
1863,1863,1,89,0,89,89,0,1,
1863,1863,1,89,0,89,89,0,1,
1863,1863,1,89,0,89,89,0,1,
1863,2146,1,89,0,89,89,0,1,
1863,1863,2,89,98,89,89,98,1,
1863,5120,2,89,296,89,89,296,1,
1863,1863,3,89,71,89,89,71,1,
52874,9617,2,117,121,117,117,121,1,
1863,30013,2,364,151,364,364,151,1,
56321,9022,1,52,0,52,52,0,1,
1863,1863,62,95,257,96,96,1129,12,
1863,1863,93,96,765,96,96,1129,14,
1863,5516,19,95,1128,96,96,1129,7,
1863,1863,99,95,1128,96,96,1129,17,
1863,20576,65,95,1128,96,96,1136,17,
1863,29285,39,95,411,96,96,1129,10,
1863,1863,21,95,1128,96,96,1129,7,
1863,8663,11,95,1128,95,96,1129,4,
1863,7921,49,95,1128,96,96,1129,11,
1863,1863,134,95,1128,96,96,1132,18,
56001,2568,3,108,0,108,108,0,3,
1863,9025,19,95,1128,95,96,1129,6,
1863,1863,61,94,1129,96,96,1136,14,
1863,57408,72,95,1128,96,96,1129,18,
1863,1024,3,96,1129,96,96,1129,1,
57020,21049,244,65,65,1237,1237,1217,91,
1863,1863,2,62,64,62,62,64,1,
56321,9023,2,52,52,52,52,52,1,
56001,33408,5,72,72,108,1237,104,3,
7000,21074,1,92,0,92,92,0,1,
1863,43906,2,96,1132,96,96,1132,1,
56321,9025,2,52,52,52,52,52,1,
7000,28056,2,28,28,28,28,28,1,
59245,16690,34,73,72,73,1245,1225,18,
1863,20576,48,96,1129,96,96,1129,13,
1863,1863,62,95,1128,96,96,1129,7,
1863,1863,59,94,1128,96,96,1136,14,
1863,9025,15,95,1128,96,96,1136,5,
1863,29285,13,95,1128,96,96,1129,4,
1863,8663,14,95,1128,96,96,1129,5,
1863,7921,51,95,1128,96,96,1129,10,
1863,1863,92,95,813,96,96,1129,17,
1863,57408,70,95,1129,96,96,1129,12,
1863,1024,1,96,0,96,96,0,1,
1863,1863,1,62,0,62,62,0,1,
1863,41478,1,62,0,62,62,0,1,
1863,11195,1,62,0,62,62,0,1,
56001,33408,52,39,39,104,1237,1233,26,
1863,1024,5,95,1129,96,96,1130,2,
56321,9025,2,52,52,52,52,52,1,
49426,20000,2,28,64,28,28,64,1,
1863,1863,12,95,1128,96,96,1129,3,
49426,2624,3,104,0,104,104,0,3,
56321,9021,2,52,52,52,52,52,1,
49426,33475,680,65,65,1237,1237,1233,437,
1863,20576,47,89,367,95,96,1132,13,
1863,1863,76,89,367,95,96,1136,10,
1863,1863,26,89,367,95,96,1129,9,
1863,9025,29,89,367,95,96,1136,8,
1863,1863,76,89,367,95,96,1129,11,
1863,29285,46,89,367,95,96,1129,10,
1863,7921,47,89,367,95,96,1129,10,
1863,8663,107,89,367,95,96,1129,18,
1863,1863,5,89,352,89,95,1131,2,
49426,2624,2,104,0,104,104,0,2,
1863,1863,18,89,367,96,96,1129,7,
1863,5516,50,89,367,96,96,1129,11,
56321,9022,2,52,52,52,52,52,1,
1863,5734,1,62,0,62,62,0,1,
1863,1863,2,89,245,89,89,245,1,
1863,1863,4,89,367,89,89,1128,1,
1863,35809,2,89,232,89,89,232,1,
1863,27331,2,89,279,89,89,279,1,
1863,1024,2,89,367,89,89,367,1,
1863,43906,2,89,352,89,89,352,1,
1863,1863,2,89,266,89,89,266,1,
1863,1863,1,89,0,89,89,0,1,
1863,1863,1,89,0,89,89,0,1,
1863,1863,1,89,0,89,89,0,1,
1863,2146,3,89,71,89,89,71,1,
1863,5120,2,89,268,89,89,268,1,
1863,1863,3,89,71,89,89,71,1,
49581,9617,1,117,0,117,117,0,1,
56321,9023,2,52,52,52,52,52,1,
1863,8002,2,33,36,33,33,36,1,
1863,20576,81,95,1128,95,96,1132,21,
1863,1863,32,95,1128,96,96,1136,8,
1863,1863,35,95,1128,96,96,1129,9,
1863,9025,18,95,1128,96,96,1129,5,
1863,1863,123,95,1005,96,96,1129,10,
1863,29285,48,94,1127,96,96,1129,10,
1863,8663,49,95,1128,96,96,1129,13,
1863,7921,33,95,1128,96,96,1129,8,
1863,5516,27,95,1128,96,96,1129,8,
1863,1863,64,95,1128,96,96,1136,8,
1863,1863,4,96,1129,96,96,1129,1,
1863,57408,44,95,1128,96,96,1129,11,
1863,1863,25,95,1128,96,96,1129,7,
49426,2624,4,104,0,104,104,0,4,
57020,21049,362,65,65,1237,1237,1233,137,
56321,9027,2,52,52,52,52,52,1,
1863,18888,2,250,809,250,250,809,1,
12345,8000,4,77,37,77,78,37,2,
7000,7000,1,95,0,95,95,0,1,
4005,8000,2,47,55,47,47,55,1,
1863,43906,3,95,1131,95,95,1131,1,
56321,9026,2,52,52,52,52,52,1,
4019,8000,2,47,55,47,47,55,1,
1863,1863,1,62,0,62,62,0,1,
1863,1863,2,62,62,62,62,62,1,
1863,1863,1,62,0,62,62,0,1,
1863,1863,4,87,0,87,87,0,4,
1863,8008,2,76,19,76,76,19,1,
59245,16690,695,73,72,1245,1245,1241,359,
1863,20576,83,89,349,95,96,1129,21,
1863,1863,38,89,349,96,96,1129,9,
1863,9025,35,89,349,96,96,1129,9,
1863,1863,23,89,1128,96,96,1129,9,
1863,8663,69,89,349,96,96,1129,14,
1863,5516,33,89,349,96,96,1129,9,
1863,1863,133,89,183,96,96,1136,21,
1863,1863,53,89,349,96,96,1129,12,
57020,21049,32,65,65,121,1237,1233,17,
56321,9027,2,52,52,52,52,52,1,
1863,1863,35,89,349,96,96,1129,11,
1863,7921,27,89,349,96,96,1129,9,
55996,20000,2,28,64,28,28,64,1,
1863,1024,5,89,349,96,96,1128,2,
49426,2624,3,104,0,104,104,0,3,
1863,1024,5,89,349,96,96,1130,2,
56321,9023,2,52,52,52,52,52,1,
1863,1863,4,89,334,89,96,1132,2,
1863,1863,2,89,235,89,89,235,1,
1863,1863,1,89,0,89,89,0,1,
1863,35809,2,89,222,89,89,222,1,
1863,27331,2,89,265,89,89,265,1,
1863,43906,2,89,334,89,89,334,1,
1863,1863,2,89,252,89,89,252,1,
1863,2146,3,89,71,89,89,71,1,
1863,5120,2,89,254,89,89,254,1,
1863,1863,1,89,0,89,89,0,1,
49426,33475,128,65,65,1237,1237,1217,57,
49426,2624,3,104,0,104,104,0,3,
56321,9025,2,52,52,52,52,52,1,
1863,20576,45,95,1128,96,96,1129,13,
1863,9025,29,95,1128,95,96,1129,7,
1863,1863,29,95,1128,95,96,1129,8,
1863,29285,10,96,349,96,96,1129,3,
1863,8663,59,96,1129,96,96,1129,10,
1863,7921,57,95,1129,96,96,1129,12,
1863,5516,40,96,1129,96,96,1129,12,
1863,57408,20,96,1129,96,96,1129,7,
1863,1863,29,95,1129,96,96,1129,10,
1863,1024,3,96,1130,96,96,1130,1,
57020,21049,281,65,65,1237,1237,1233,103,
1863,1024,5,96,1129,96,96,1129,1,
6881,13775,2,119,297,119,119,297,1,
55761,42548,334,65,65,169,1237,1233,219,
56321,9070,2,52,52,52,52,52,1,
49426,2624,3,104,0,104,104,0,3,
1863,29285,30,95,1128,95,96,1129,8,
1863,5516,21,95,1128,95,96,1129,5,
1863,1863,63,95,1128,95,96,1129,10,
1863,57408,19,95,1128,95,96,1129,6,
7000,28056,2,28,28,28,28,28,1,
57020,21049,34,65,65,1237,1237,1233,18,
49426,20000,2,28,64,28,28,64,1,
56321,9070,2,52,52,52,52,52,1,
1863,1863,2,87,0,87,87,0,2,
1863,8008,2,76,19,76,76,19,1,
1863,43906,2,96,1132,96,96,1132,1,
12345,8000,2,146,29,146,146,29,1,
56321,9070,2,52,52,52,52,52,1,
1863,20576,29,89,309,96,96,1129,8,
1863,8663,55,89,111,96,96,1129,10,
1863,9025,16,89,309,96,96,1129,6,
1863,5516,25,89,309,96,96,1129,9,
1863,1863,50,89,309,96,96,1129,12,
49426,2624,3,104,0,104,104,0,3,
57020,21049,351,65,65,1237,1237,1233,135,
55761,42548,10,104,0,104,1237,0,10,
56321,9070,2,52,52,52,52,52,1,
1863,1863,2,89,215,89,89,215,1,
1863,1863,2,89,309,89,89,309,1,
1863,1024,5,89,309,96,96,1130,2,
1863,43906,2,89,294,89,89,294,1,
1863,1863,4,89,294,96,96,1132,2,
1863,1863,2,89,224,89,89,224,1,
1863,2146,3,89,71,89,89,71,1,
1863,5120,2,89,226,89,89,226,1,
1863,1863,3,89,71,89,89,71,1,
56321,9070,2,52,52,52,52,52,1,
55761,42548,43,104,0,104,1237,0,43,
1863,1863,24,95,1128,95,96,1136,8,
1863,20576,35,94,1128,94,96,1132,12,
1863,8663,23,95,1128,95,96,1129,7,
1863,1863,59,95,1128,95,96,1129,12,
1863,9025,24,95,1128,95,96,1132,7,
1863,1863,79,95,1128,95,96,1129,10,
1863,29285,3,95,0,95,96,0,3,
1863,1863,55,95,1128,95,96,1132,13,
1863,5516,33,95,1128,95,96,1129,9,
1863,57408,27,95,1128,95,96,1129,9,
1863,1024,24,95,1128,95,96,1129,6,
49426,2624,4,104,0,104,104,0,4,
57020,21049,31,65,65,1237,1237,1233,17,
1863,7921,27,95,1128,95,96,1129,8,
1863,1863,1,95,0,95,95,0,1,
1863,23467,72,44,89,749,1136,96,65,
56321,9070,2,52,52,52,52,52,1,
7000,8706,4,77,38,77,77,38,2,
59708,53,2,39,135,39,39,135,1,
56321,9070,2,52,52,52,52,52,1,
55761,42548,32,39,0,104,104,0,32,
1863,1863,1,62,0,62,62,0,1,
1863,1863,21,96,1129,96,96,1129,7,
1863,20576,42,96,1129,96,96,1129,10,
1863,8663,26,96,1129,96,96,1129,9,
1863,1863,35,96,1129,96,96,1129,9,
1863,1863,35,96,1129,96,96,1129,7,
1863,9025,18,96,1129,96,96,1129,6,
1863,1863,32,96,1129,96,96,1129,10,
1863,5516,16,96,1129,96,96,1129,6,
1863,57408,17,96,1129,96,96,1129,6,
1863,1863,63,96,1129,96,96,1129,14,
1863,43906,3,96,1132,96,96,1132,1,
4000,8000,2,47,103,47,47,103,1,
1863,5750,10,44,87,44,741,89,6,
